attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,out
con,con,con,con,con,con,cat,cat,cat
0.5123675674078927,0.6211600249556749,0.3638539457833955,0.5015471542903888,0.55526019580483,0.6137754223244721,0,0,0
0.33260165751374066,0.4190136155699861,0.19564472135325955,0.8669837332633663,0.5002845744883727,0.32497806029970305,0,0,0
0.5425782592323857,0.5530423289316079,0.21921846181570603,0.375464022699617,0.401466834225798,0.4247548852985788,4,4,0
0.3305541659818658,0.5097036185938476,0.9415162560048027,0.5712456136601087,0.533466029915691,0.3008552854940677,0,0,0
0.3797175634617359,0.19118576487092404,0.802757156115353,0.4279767339762337,0.48911293795158706,0.5197964159253229,0,0,0
0.33006175316879915,0.5515874073248261,0.48635752873216653,0.36217308216681604,0.35671608091493984,0.4416259220808586,4,4,0
0.6227407368737187,0.9785108917652933,0.6036261430905513,0.2215883102142034,0.6796008088415859,0.45585913450679405,0,2,1
0.3088081431838567,0.345363191347647,0.45856069863067467,0.44538535689062764,0.47710770197736263,0.6680291804501558,0,0,0
0.7769652988012422,0.5567551168855855,0.3080983617648834,0.6567913566578025,0.48155811185217395,0.592863289602926,4,4,0
0.6657814064797092,0.7550913025028683,0.3350058594455291,0.43273591551139523,0.6845258440926612,0.23334271168949794,4,4,0
0.3619839311275357,0.5190475820047579,0.5453157217800579,0.44415219347670465,0.5141411497959201,0.8007141403972017,0,0,0
0.536759829615446,0.44099547340814027,0.6431416162386514,0.615366056100773,0.4100185215823936,0.527293270113767,0,0,0
0.6911578507343991,0.3249105082780361,0.2953059730147536,0.605252210371567,0.296701925909601,0.22871445068677637,0,0,0
0.3793069364473597,0.2596227503470604,0.5581313917582335,0.432286650046639,0.4058061076355205,0.4831588969542558,0,0,0
0.5224671411688651,0.811652973951829,0.6861851973812342,0.482853624395493,0.6123091567652857,0.2961874623445125,0,0,0
0.5232403573161492,0.40402876788131836,0.17320405870460087,0.4948690249114335,0.4092055932912991,0.4940192661950072,4,4,0
0.3699692751031559,0.7723700731328649,0.7572937575497845,0.48865453257116814,0.2764400603785626,0.573129900258267,0,0,0
0.8171910683901908,0.543596469261366,0.5335079441149891,0.2571513327859412,0.3514399921245659,0.31176969275189925,4,4,0
0.5309235043813497,0.19985951209506836,0.5796648502836145,0.543385816430682,0.09431965227898215,0.4546343171881362,4,4,0
0.8478137065493512,0.6418088412883785,0.37135513746574556,0.5383518541309016,0.6057198255577932,0.6064597207061048,0,0,0
