attr1,attr2,attr3,attr4,attr5,attr6,out
con,con,con,con,con,con,cat
0.16098592561660183,0.08876376828259122,0.6494225978500365,0.7466391314789171,0.06812440608944573,0.56112158307979,0
0.4152352176578422,0.4611788434198038,0.18569745018457445,0.5418689833289339,0.7310980979524848,1.1105973727273621,0
0.7406025320277972,0.7704165511000953,0.5215066462381381,1.1135718206510006,0.3585329453667073,0.13024652587079377,0
0.6399382839955066,0.7959973678471515,0.03364480605444721,0.4890906620963687,0.028159959852249714,0.826996586020402,0
0.7880862251202961,0.9270825464999826,0.31054552214327613,0.6434952550807389,0.07956254499540627,0.9612442089179942,0
0.21332217207530435,0.827994303613238,0.8753289706039682,0.6043657910072444,0.7018531603938842,0.8540746981882474,0
0.7019354478546851,0.5930867714747674,1.0849058592759084,0.09344068571708708,0.8171630821319202,-0.05840499491713595,0
0.7114206295654636,0.41147275707290376,0.2504900211468029,0.9942500351998445,0.05747852904130302,0.9607797889778675,0
0.7780898865775726,1.0229563755884654,0.6274732782760204,0.5461555615568736,0.7654901594511889,0.8340439028144084,0
0.6581744138953033,0.16127401576500677,0.7526976544321724,0.2737284301944274,0.6142818906714069,0.22598575813462385,0
0.17719901833650048,0.5653881769017122,0.6766497835684966,0.7570740746374749,0.41856461526593597,-0.013318589582960012,0
0.780527417819509,0.8802695088212638,0.20657018392829257,0.06555963525832978,0.8291543010908191,0.5308606386088242,0
0.36584430277403807,1.045249112431084,0.2592149742089156,0.9398477690819091,0.05431577486711471,0.8984680889888461,0
0.7618670017690943,0.35452124833780935,0.33879754547954954,0.2893408031798481,0.5553058468230092,-0.05061783925287598,0
0.7335377206345416,0.9913806453654428,0.3120769988825515,0.18099860659215872,0.12815616353977644,0.3678105186563729,0
0.34253878631182894,0.7923024876416431,0.29156053964430584,0.9035278360148209,0.36438952104558797,0.37916588783419736,0
0.6544069970202983,0.3980328650091223,-5.926977410371653E-4,0.8521825372345062,0.905241569204932,0.40975188648505617,0
0.7158539906294814,0.7558821312732573,0.48120689476997297,0.3152969245776747,0.8599287026662081,0.9584948293300737,0
0.22266826489557875,1.0990763886469226,0.06528145693675097,0.8303572824015992,0.25085203543137996,0.6641844153730154,0
0.23367102199176246,0.9947208210769083,0.023569490186027553,0.1481567605650195,0.6137197800251257,0.7365327746571428,0
0.1546069555429358,0.15476129754135526,0.6014093514538403,0.9321444686500107,0.8608064818781116,0.2191688167445876,0
0.6946151529933366,0.17983546960313077,0.8605600728346483,0.8574038818525633,0.8557342557515148,0.9466751607969079,0
0.22391760943488578,0.05333313229424916,0.2498910318912957,0.6176337319875758,0.4599841076741255,0.8078836195798935,0
0.7930714368013301,0.8858015669073698,0.6821791534712442,1.113891988240309,0.7359887406915098,0.26911520309205017,0
0.24831073786264016,1.0158303664722965,0.6649645287875692,0.645095383100335,0.7717364519494432,0.08466699415791928,0
0.25085691429124085,1.0217595737352632,1.0850464124292403,0.031859905437560135,0.3631340206644682,0.7674055293061015,0
0.2689379094053793,0.03035514461264989,0.2506725144723726,0.29048744676873955,0.15991517658511983,0.13978653991285309,0
0.353363877422157,1.0705635643185387,0.21373432186166652,0.01606222945872865,-0.05346548845707919,0.8024717441549103,0
0.3052074278541339,-3.2740174814217815E-4,0.8744072431870886,0.75190552274417,0.895473832481898,-0.02123849490856372,0
0.17324189712836438,1.1071072185992945,1.0146959183493853,0.8342106302324499,0.1487933507549045,0.5997018562700467,0
0.8212785987925966,0.44019712623228074,0.4528071923183968,0.6542097616754117,0.11383265479306953,0.8515531202084408,0
0.3956406220543404,0.7259610931598912,0.5183760905880797,0.9626806935496022,0.10213148159044824,0.9593650990543865,0
0.7127101940736734,0.9480393058024537,0.870218868214653,0.4340820053041331,0.4457602181780111,0.5814237084668421,0
0.16162626084897777,0.604928441528882,0.5637313621605606,0.11365978784949943,0.7120226774634977,0.7375496629584481,0
0.825045660405618,0.22267865648573643,1.0616299878071642,0.7617617161415127,0.2389050308004373,0.9143386075968278,0
0.3827508449164583,0.33921789024942534,0.9129486829681654,0.02267677171948461,0.13699180375523262,0.5286501503554573,0
0.2021176945596595,0.5659991305051733,0.3574476842518993,1.0651953811404407,0.7012218594681952,0.29532837741807594,0
0.18858946184174413,0.27135542913898414,0.06952000429841354,0.3901765216067021,0.9704248346010198,0.637683008531962,0
0.32904714591938844,0.6433711959569199,1.0858514066338087,0.9855529167192307,0.6252653350645332,0.2776807383152171,0
0.17329155165218452,0.1980614442492506,1.0351239709378184,0.9333091154785569,0.7909176209676778,0.315810702782287,0
0.21126262337379997,0.1743116616573895,0.5461268753280033,0.10985218270167504,0.421925997860614,0.25759263599594145,0
0.15233931026893616,0.5034550440826815,0.3906446647266865,0.8577098437982502,0.78200884483586,0.981559185988989,0
0.33243610765239573,0.8975994740732691,0.6846668086560403,0.7690932546056668,0.6833084467190869,0.9601804066211941,0
0.3669559794324908,0.024375432887358175,-0.05025399022028393,1.0634901226200977,0.2569869271912567,0.5211003930656395,0
0.7144975000723396,0.23124033192592575,-0.027059564746435394,0.5231070478485975,0.9825477182694131,0.6534814752015308,0
0.6358566861082859,0.7080066148871342,0.7451561628574965,0.7095269692896791,0.8133102431784189,0.322665473320059,0
0.8691919219261345,0.7311616037189181,0.45370313641388654,-0.027296925709252434,0.8962236291862191,0.6405556663179146,0
0.15975302302627148,-0.019756007487311253,0.9121553194462404,0.01821805917850222,1.0547893995769375,-0.008393572393224927,0
0.4011080734573954,1.0816354780240236,0.7924606949632449,1.0056018704284633,1.0844851583864166,0.3064470074208556,0
0.2389385000381906,0.7961365287139164,0.18508034652166352,0.6750155622881053,0.7239078566702195,0.5932722369413124,0
0.7971183451425847,0.9311154420582528,0.3730265065456419,0.16054919398516707,0.46167814593891615,0.299439431823195,0
0.2599318633844186,0.3627126865296276,1.0091142469741514,0.4115681904393273,0.36789136508210357,0.24381863026525635,0
0.27732028447895135,0.8333157261465183,0.4100660600243308,0.696221296223752,-0.029906588260422577,0.24287578241325886,0
0.7821570363227159,-0.04158654056604795,0.7389885158546006,0.31364516940354475,0.7421754697414082,1.0938027743210732,0
0.2020945436719461,0.646291302549957,0.7358680917042222,0.4162378228455825,0.539342324700421,0.9030351950959954,0
0.7437090382810431,0.18166188156864743,1.0082096089886863,0.0834302255683417,0.9174264589808505,0.7085174152929818,0
0.19675689107457411,0.8194318679971175,0.5546292104855661,0.49719819527967474,0.9170671697405897,0.8383430405190297,0
0.34750113184577464,0.5825437609378066,0.8041822805610943,0.15748698670599529,0.6524144409408934,0.7737728023894987,0
0.7206216773451992,0.5583331407388525,0.9601396226360932,0.7632278403146568,0.7841780002969465,0.7739284204179786,0
0.21401200650430324,-0.056846692689216154,0.752001819268882,0.5413089585492559,1.0580911243103877,0.12504984371578498,0
0.2833493842100506,0.4573508011265576,0.8460766518398777,1.070173546140418,0.7801355287203708,0.7518556461816055,0
0.019026381299354023,0.5940721176310684,0.003919207827453211,0.9021769215010473,0.5881648373014001,0.8226482872499989,1
0.6643896927181614,1.0726511398747267,1.0011320147349196,0.08937980657795633,0.13852625385582698,0.23323510183616408,0
0.6980555894537928,0.09354868563203117,0.7320072667896329,0.9552363905958836,0.9678862925727965,0.1657196544143984,0
0.2630513303426229,0.946194271933025,0.9176007999715317,0.8162829851774813,0.6985762534594782,1.0331945002153173,0
0.7151420424123374,0.6738422717740908,0.4973891518250882,0.8100633713143226,0.8814572354436192,0.6044207319955643,0
0.9400421656524505,1.0300131906305667,1.0853559870222202,0.23419292591301755,0.040150150588482994,0.46815284663730256,1
0.7320274234545188,0.9285528682236968,0.9811320589490511,0.645240339607795,0.3099978505290831,0.21676194916990332,0
0.26427513106865724,0.7039395220059894,0.5751299572879978,0.02219110565704399,0.7605663363949655,0.16850247434285626,0
0.2776589127413323,0.8566431885719685,0.307662465976591,0.16221145327674538,0.6993388311859521,0.3490147299725912,0
0.7520677434383722,0.661024826512326,0.539683531534632,0.9088957642617739,0.5880866109876635,0.13162457203417804,0
0.7870421784324418,0.40406505383035723,0.42070404424040564,0.9317170600051026,-0.010473153591798012,0.3856744757252451,0
0.23830135853116532,1.0848749242289673,0.5899160274951865,0.9327453585167154,-0.012383521660320945,0.32575849058636625,0
0.8537537980989427,0.4266926132852962,0.928454459011075,0.8316492491040475,0.2255439015679247,0.022043384302175187,0
0.6473727963913775,0.8793591885991241,0.2532228245341834,-0.031276841085609984,0.2186409865968379,1.0658379655964372,0
0.674906264759945,0.4132739637288895,0.1774584706791451,1.0376571145089117,0.8132449267789013,0.003921294928729335,0
0.2164798865752144,0.024717146392357323,0.2481891632909094,0.2894275718107812,0.025038312595641127,0.6643554067155897,0
0.3577079512625761,0.6237368981480533,1.0426670106256666,0.042692284907604044,1.0125756159049235,0.4116215269956735,0
0.80321678249106,0.22241941405310495,0.4381536791780916,1.1004450474310359,0.42698250713360614,0.7109980159958198,0
0.7642469906228584,0.0806627938343959,0.7861751871823779,0.012769435679729602,-0.033135652580869646,0.9146569509903948,0
0.26400166694523636,0.2524271453959311,0.6737829462732343,0.8520392388848077,0.8194521696556514,0.24106610147741936,0
0.31168684727655205,0.472251530850132,0.035873420328529027,0.06571936267310091,0.9840169253328912,0.06078248704714351,0
0.19440913767987267,0.7354887031238209,0.7004592018378997,1.0122588571768152,0.2704931850461754,0.6847824417960311,0
0.07784644782105732,0.3972302557205203,0.4655426210986386,0.1821958234074763,1.0065464989752804,0.7144297039887513,1
0.2740838600699947,0.47900755381877486,0.9028633608460279,0.03088445078397377,0.5766880809588351,0.8188311695374357,0
0.7396619270560331,0.37208197199962206,0.2724224561289297,0.27259794010805105,0.30996255199364214,0.4304841488898141,0
0.21845156172765604,0.006954482319482286,1.0600770733519065,1.1054284635457106,1.0022446865694952,0.4101468684153918,0
0.6976947878660293,0.4834257932737513,0.22673593684132748,1.0768297034497523,0.16229302251297145,0.6212578296334379,0
0.4045903048095749,0.31713975901889735,0.5238324232863025,0.7569441052939365,0.7869167329155797,0.8910309434612877,0
0.7982795907421001,0.9621649208301406,0.929658695875478,0.5704974936759555,0.013366664304822293,0.16234697686177674,0
0.7260832615806799,0.5885272637805006,-0.020702937234364165,-0.013748032393927002,0.5568984199882776,0.5027742068826206,0
0.7006283908640298,0.6961727023160709,0.2658808626407784,0.96399825859549,0.07890024261851505,-0.027084760730197742,0
0.7461745685040141,0.0875155891691711,0.4374049873552331,0.45127198357194437,0.7655872239895984,0.5708465080136467,0
0.20634700558598354,0.6116082708223092,0.8527836035780034,0.30881501720018445,-0.0018948359541579168,0.2706035796179487,0
0.31574258477759143,0.08680471936388143,0.4709895520018063,-0.021131652833848727,0.08388546766362387,0.45520817873427083,0
0.36541713394252484,0.061075247257311005,0.5391631103335961,0.9867290265407871,0.018419257994406205,0.444132737046597,0
0.7090438509779916,0.43109934427425156,1.0201157543798756,0.14363461256712093,0.4616032001312335,0.6016210390872219,0
0.8203949763207659,0.5920687257507014,0.22215034652791338,0.17614589786808013,1.0606789011385331,0.9134067160590853,0
0.7645525645499563,0.8526274506837346,0.6888644330548161,0.8740151264949201,0.33452286445654056,0.6700593194565347,0
0.7146773413765256,0.7772912872683542,1.0206832161741202,0.6323308163691255,0.24493709454768658,0.8040252600333126,0
0.7788811224840972,1.087512720938346,0.4611598474617789,1.056273869006752,0.7415972738933174,0.36826901898146264,0
0.7051390489166088,0.11685204902515073,0.5170905068673495,0.14703273711132575,0.5200187671531962,0.5102151290397721,0
0.8930290285838326,-0.00652465652847653,0.3227200547623842,0.6324976394743911,0.8793397642599976,0.3341772524687902,0
0.29737177411869087,1.0451506292250312,-0.00643824300348135,0.49067256710864887,0.24971578298606345,0.9156140512227207,0
0.16057748640127173,1.0870264323535408,0.00860640275436543,0.036446297331996946,0.835244554298608,0.3534064815976936,0
0.1570478028481036,0.7779093747711823,0.9244957171675001,0.2969429531278369,0.026932627053548083,0.7992781684592434,0
0.799191474202232,-0.016094170903399367,0.34657687648740587,0.9743255553123051,0.029227138114886253,0.2479530941997392,0
0.22257008850511906,0.21578968510000346,0.021540994482232262,0.508825300200231,0.5267526515750278,0.6328043688635716,0
0.2510799376652879,0.9542551677576474,0.16035002758876157,1.1146937497118192,0.6314399826367054,1.066636980894768,0
0.7363345869942626,1.0193498084622266,0.5817907149574861,0.1662451079996344,0.04926183072911633,0.572744845850262,0
0.7875493966973901,-0.043873923315733414,0.04048192346410397,0.08245178345753182,-0.0442264880751008,0.35198171997686273,0
0.83243431218152,0.2814542432986567,0.2396356961484617,0.7051697067723264,0.044186103403212884,0.3856061217025371,0
0.22283077214301755,0.15531636489282302,0.36574544308494633,1.0383296927319337,0.984196325073948,0.8500789312964718,0
0.17645395223824983,0.7710851021405829,0.9136115285211048,-0.009997446081578147,0.16828774439543526,0.643868753185151,0
0.6599800947005133,0.5897370361801726,0.22408611272743773,0.5066782676499626,0.2808185398706615,0.8646936421816218,0
0.19637242449853587,0.7461692961230972,0.6761706682493676,1.0351563584208154,0.17509648893175803,0.5820473950524359,0
0.717724789473535,0.6240405118021581,0.1438111297587446,0.2320110561117134,0.6101559699604804,0.801194923648848,0
0.7920794367668688,0.7931886636509722,0.9487416075815152,0.4725157194302219,0.6899441656976624,0.27805846835792,0
0.2539285056821983,0.4813601094964069,0.5807414245620572,0.16970923455515766,0.4928195264408684,0.4822885226831401,0
0.7610389118672147,0.36769175104857266,0.6956749203267003,0.2924845363948796,0.39353321820006915,0.16525238315499238,0
0.8294200300753486,0.14066752601610424,0.6868723447501541,0.8915169519667221,0.5536340280289083,0.3892608281776939,0
0.7699099670430235,0.48059246497230873,0.33085342251144423,0.4791966145418463,0.05202632007519653,0.19407273059115376,0
0.2229826085854424,0.8527033214825779,0.2707094207229106,0.667449321569219,0.6588048824365755,1.0916964301825078,0
0.23298622114110865,0.1940170414523607,1.030071119877113,-0.03892028829746226,0.6510219801485713,0.124073023577042,0
0.2531053666478872,0.9145997581957872,0.5793429721258274,0.6771297711630146,0.5294562039925068,0.6949170752774154,0
0.27025767936132883,1.0324418120695404,0.1272059092221369,0.5027282608107637,0.5550173808030447,0.04119339785040367,0
0.7867300010773567,0.8507832353752942,0.3738798076178052,0.15925393084380798,0.8009295631722873,0.3708413344429725,0
0.17647861848107996,0.8435228123884551,0.3973130790646476,0.6586018195694578,0.25992349568988526,0.6797327398749247,0
0.8341659057869907,0.162075768035672,0.2676801306877312,0.2390875890940059,0.1504100792928869,0.8247152104240723,0
0.6734865499156885,0.9191374625317252,0.7522677969130174,0.9878868689642535,0.06268685091138881,1.108722347028396,0
0.7889434776036091,0.31960688519077785,0.6546474064626908,0.08169652433651803,0.06391398039505336,0.7058252248289683,0
0.6549622029971198,0.7365489454470622,0.7323335617441198,-0.03391326569805631,0.10526376604428042,0.27284049503397056,0
0.3626395156431811,0.9234420416515929,0.6516008788907934,0.23589004594455248,0.6013611261573371,0.8731442261267215,0
0.747243167894039,0.659783010916319,0.40924250519743377,-0.055885355919909674,-0.03818331930332118,-0.03707287269964507,0
0.31163772781831345,0.9485281631833273,0.5886683849572136,0.19460009030364606,0.3969458718354043,0.9190995909796364,0
0.8022358255908615,0.29072292232406904,0.43188360294168066,0.8267521151082271,0.9090710176723691,0.1609110671193029,0
0.2633545935463688,0.7476295877119115,0.7714097689515491,0.7874420549805974,0.1102248819309046,0.8775699755580522,0
0.6055915700942168,0.7471542116882977,-0.047516175905424604,0.06680120491750377,0.3720340390576281,0.220150454175643,0
0.6720495701583072,1.009800998318383,0.0602499566801378,1.0706674456129592,-0.05506243970073041,0.07042769197929213,0
0.8030704313425092,-0.05735893722976807,0.834588714419388,0.43561197670623913,0.5536968238562727,1.0286436623983979,0
0.7995838571254958,0.6771005023361372,0.766154620969538,0.0681886571814588,0.20949504313477668,0.4179173643127268,0
0.8380651536531669,0.514325303465851,0.9231599015021079,-0.04012672309203069,0.707398265865977,0.7121517589705317,0
0.22754182094298747,0.5035446508572305,0.5621626971714446,0.02898940458928681,0.12823734261443392,1.0903771732097944,0
0.16448277544733203,0.3669222692524144,0.3792706873266219,0.5250912097178,0.9867754810724592,0.6239800757071854,0
0.27793140994592425,0.25911655364267216,0.252576932020571,0.42941219737353464,0.7603828053372383,0.019361653650892652,0
0.21320105511805051,0.6667527629102068,0.5426558773226522,0.3746285812328929,0.1700566345881044,0.9016148828646675,0
0.21262882822594145,0.4357218990758296,0.05903788745556093,0.8616695038998263,-0.0472100189167941,0.22760388354178956,0
0.7615520283791612,0.6137468231744803,0.6139843033996271,0.33983767686739386,1.0313551502336562,0.3276108612242341,0
0.212573916402767,-0.02316596656311211,0.9574951899359387,0.408583547008502,0.47738826254941763,1.026874637999022,0
0.6939820626015641,0.5311243968675365,0.5337972499873695,0.465437861746781,0.10648476317034081,-0.04709742376064345,0
0.19700528297390424,0.7489865968194132,-0.05810135367531077,0.17483774183136228,0.27810995735549154,0.3995777078772112,0
0.7151135519555274,0.7309083529964346,0.17932472806844402,0.8153559035352314,0.6193233001792118,0.20129812396503577,0
0.2153340835592745,1.0055496456745288,0.28883901652387106,0.8052688330900784,0.5128298076080107,1.0365646384792935,0
0.2891225752539377,0.5663920888912226,0.3061683403524433,1.0006899197941752,-0.012659903700983376,1.0327576487428036,0
0.2791792562714607,0.5698657559162692,0.3815092378045723,0.9954342700143279,0.7344880714377,0.1470554595542835,0
0.31561597360428156,0.20465353655312335,0.6272495844442509,0.5091785767594685,1.0543226062474937,0.8630333799582788,0
0.261015440396281,1.0249651205361758,1.0565741491828202,0.9154505887068622,-0.005623938106992618,0.27336439163106624,0
0.2850407119775317,0.5266977547245404,0.9860782509785946,0.11748825751770084,0.654276675028995,0.7891571202433323,0
0.2801721024837155,0.8130866413001663,0.7768695685565712,1.1053418143033742,0.8802681102353513,0.13858782252567844,0
0.299864504355166,0.07856769804032276,0.2566021770448882,0.14630271096643538,0.06556878933317237,0.7731748914984173,0
0.665182282140786,0.9099394253265147,0.056733411423325705,0.584103971186444,0.21997520822488525,0.8616123193892684,0
